Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
CUST-02741,89,8,269231.61,3,4,4,11,Loyal Customers
CUST-02742,746,1,30237.06,1,1,1,3,Lost / Hibernating
CUST-02743,24,3,134248.33000000002,5,2,3,10,Loyal Customers
CUST-02744,78,10,96526.70999999999,4,5,2,11,Loyal Customers
CUST-02745,370,3,18631.68,2,2,1,5,At Risk
CUST-02746,48,4,69180.73999999999,4,3,2,9,Potential Loyalists
CUST-02747,1034,1,45112.33,1,1,2,4,Lost / Hibernating
CUST-02748,2,29,992474.3999999999,5,5,5,15,Champions
CUST-02749,79,5,97900.22,4,3,2,9,Potential Loyalists
CUST-02750,265,5,59403.78,2,3,2,7,Potential Loyalists
CUST-02751,78,8,981518.02,4,4,5,13,Champions
CUST-02752,87,1,54225.21,3,1,2,6,At Risk
CUST-02753,219,6,198778.81,2,4,4,10,Loyal Customers
CUST-02754,288,2,48267.8,2,1,2,5,At Risk
CUST-02755,429,2,4410.4400000000005,1,1,1,3,Lost / Hibernating
CUST-02756,455,3,159558.94,1,2,3,6,At Risk
CUST-02757,281,10,607075.14,2,5,5,12,Loyal Customers
CUST-02758,60,26,749132.47,4,5,5,14,Champions
CUST-02759,71,6,14454.699999999999,4,4,1,9,Potential Loyalists
CUST-02760,66,6,124063.60999999999,4,4,3,11,Loyal Customers
CUST-02761,6,28,986344.36,5,5,5,15,Champions
CUST-02762,155,8,241264.68,3,4,4,11,Loyal Customers
CUST-02763,518,1,1534.65,1,1,1,3,Lost / Hibernating
CUST-02764,289,4,43522.93,2,3,2,7,Potential Loyalists
CUST-02765,916,3,99730.56999999999,1,2,2,5,At Risk
CUST-02766,174,2,90066.22,3,1,2,6,At Risk
CUST-02767,802,1,40110.33,1,1,2,4,Lost / Hibernating
CUST-02768,18,1,4636.44,5,1,1,7,Potential Loyalists
CUST-02769,7,10,587013.55,5,5,5,15,Champions
CUST-02770,403,3,40198.8,1,2,2,5,At Risk
CUST-02771,53,4,124022.23,4,3,3,10,Loyal Customers
CUST-02772,70,5,59855.56,4,3,2,9,Potential Loyalists
CUST-02773,142,2,7185.38,3,1,1,5,At Risk
CUST-02774,158,10,364166.42,3,5,4,12,Loyal Customers
CUST-02775,15,2,2989.38,5,1,1,7,Potential Loyalists
CUST-02776,43,7,57287.11,4,4,2,10,Loyal Customers
CUST-02777,67,14,660463.6,4,5,5,14,Champions
CUST-02778,447,5,341691.3,1,3,4,8,Potential Loyalists
CUST-02779,44,10,365886.22000000003,4,5,4,13,Champions
CUST-02780,225,5,419729.5,2,3,5,10,Loyal Customers
CUST-02781,334,5,167216.18,2,3,3,8,Potential Loyalists
CUST-02782,31,5,228035.97999999998,5,3,4,12,Loyal Customers
CUST-02783,81,3,9103.19,4,2,1,7,Potential Loyalists
CUST-02784,101,5,278919.04000000004,3,3,4,10,Loyal Customers
CUST-02785,278,5,439518.07,2,3,5,10,Loyal Customers
CUST-02786,74,9,64231.43,4,5,2,11,Loyal Customers
CUST-02787,77,6,32140.88,4,4,1,9,Potential Loyalists
CUST-02788,22,10,600523.6699999999,5,5,5,15,Champions
CUST-02789,53,18,584654.36,4,5,5,14,Champions
CUST-02790,32,3,14400.44,5,2,1,8,Potential Loyalists
CUST-02791,225,2,4872.57,2,1,1,4,Lost / Hibernating
CUST-02792,1,25,1144755.13,5,5,5,15,Champions
CUST-02793,73,5,42361.99,4,3,2,9,Potential Loyalists
CUST-02794,452,2,8286.91,1,1,1,3,Lost / Hibernating
CUST-02795,1,8,56139.93,5,4,2,11,Loyal Customers
CUST-02796,618,4,151988.22999999998,1,3,3,7,Potential Loyalists
CUST-02797,344,8,46613.52,2,4,2,8,Potential Loyalists
CUST-02798,240,8,519181.29000000004,2,4,5,11,Loyal Customers
CUST-02799,34,16,677709.04,5,5,5,15,Champions
CUST-02800,347,2,13151.47,2,1,1,4,Lost / Hibernating
CUST-02801,261,4,158901.97,2,3,3,8,Potential Loyalists
CUST-02802,188,6,183829.93,3,4,3,10,Loyal Customers
CUST-02803,30,14,641152.5700000001,5,5,5,15,Champions
CUST-02804,4,6,197359.92,5,4,4,13,Champions
CUST-02805,263,3,20718.21,2,2,1,5,At Risk
CUST-02806,395,4,157118.59,1,3,3,7,Potential Loyalists
CUST-02807,287,4,110529.1,2,3,3,8,Potential Loyalists
CUST-02808,52,8,379669.38,4,4,5,13,Champions
CUST-02809,53,2,16106.71,4,1,1,6,At Risk
CUST-02810,139,4,231072.17,3,3,4,10,Loyal Customers
CUST-02811,678,2,46691.58,1,1,2,4,Lost / Hibernating
CUST-02812,747,2,146118.37,1,1,3,5,At Risk
CUST-02813,681,2,107784.2,1,1,3,5,At Risk
CUST-02814,39,28,1110475.02,4,5,5,14,Champions
CUST-02815,29,11,193927.16,5,5,3,13,Champions
CUST-02816,9,4,136816.12,5,3,3,11,Loyal Customers
CUST-02817,505,3,146396.34,1,2,3,6,At Risk
CUST-02818,137,2,3424.58,3,1,1,5,At Risk
CUST-02819,193,1,73527.64,2,1,2,5,At Risk
CUST-02820,354,4,55280.8,2,3,2,7,Potential Loyalists
CUST-02821,21,5,31367.78,5,3,1,9,Potential Loyalists
CUST-02822,176,8,209755.66,3,4,4,11,Loyal Customers
CUST-02823,53,3,361470.33999999997,4,2,4,10,Loyal Customers
CUST-02824,2,2,12475.77,5,1,1,7,Potential Loyalists
CUST-02825,795,3,7956.849999999999,1,2,1,4,Lost / Hibernating
CUST-02826,184,6,449378.06,3,4,5,12,Loyal Customers
CUST-02827,427,3,182929.5,1,2,3,6,At Risk
CUST-02828,13,21,727092.36,5,5,5,15,Champions
CUST-02829,223,3,146170.68,2,2,3,7,Potential Loyalists
CUST-02830,719,1,26354.95,1,1,1,3,Lost / Hibernating
CUST-02831,42,19,381674.65,4,5,5,14,Champions
CUST-02832,2,21,605835.0,5,5,5,15,Champions
CUST-02833,134,21,327830.76,3,5,4,12,Loyal Customers
CUST-02834,383,7,66119.23,1,4,2,7,Potential Loyalists
CUST-02835,118,3,308670.99000000005,3,2,4,9,Potential Loyalists
CUST-02836,457,1,3493.02,1,1,1,3,Lost / Hibernating
CUST-02837,111,9,172191.12,3,5,3,11,Loyal Customers
CUST-02838,135,2,47939.899999999994,3,1,2,6,At Risk
CUST-02839,53,9,365304.09,4,5,4,13,Champions
CUST-02840,54,4,115801.59,4,3,3,10,Loyal Customers
CUST-02841,73,24,1047876.47,4,5,5,14,Champions
CUST-02842,19,12,366061.97,5,5,4,14,Champions
CUST-02843,375,2,34475.56,2,1,1,4,Lost / Hibernating
CUST-02844,6,4,301125.65,5,3,4,12,Loyal Customers
CUST-02845,13,6,178731.97,5,4,3,12,Loyal Customers
CUST-02846,577,2,159733.29,1,1,3,5,At Risk
CUST-02847,789,3,151471.03,1,2,3,6,At Risk
CUST-02848,290,5,120962.05,2,3,3,8,Potential Loyalists
CUST-02849,18,27,420567.15,5,5,5,15,Champions
CUST-02850,426,3,206128.06000000003,1,2,4,7,Potential Loyalists
CUST-02851,422,5,94541.91,1,3,2,6,At Risk
CUST-02852,57,8,99091.44,4,4,2,10,Loyal Customers
CUST-02853,23,6,199985.11,5,4,4,13,Champions
CUST-02854,52,9,556235.91,4,5,5,14,Champions
CUST-02855,47,3,41474.770000000004,4,2,2,8,Potential Loyalists
CUST-02856,27,25,1304626.3699999999,5,5,5,15,Champions
CUST-02857,80,9,102279.67,4,5,2,11,Loyal Customers
CUST-02858,190,1,19829.64,3,1,1,5,At Risk
CUST-02859,58,5,204655.37,4,3,4,11,Loyal Customers
CUST-02860,218,11,436285.49,2,5,5,12,Loyal Customers
CUST-02861,15,22,922706.66,5,5,5,15,Champions
CUST-02862,463,2,43478.88,1,1,2,4,Lost / Hibernating
CUST-02863,47,34,1117665.85,4,5,5,14,Champions
CUST-02864,15,6,166556.89,5,4,3,12,Loyal Customers
CUST-02865,96,6,66691.04,3,4,2,9,Potential Loyalists
CUST-02866,22,24,734828.78,5,5,5,15,Champions
CUST-02867,186,13,568300.9,3,5,5,13,Champions
CUST-02868,185,11,287267.46,3,5,4,12,Loyal Customers
CUST-02869,172,2,20747.84,3,1,1,5,At Risk
CUST-02870,310,3,350754.86,2,2,4,8,Potential Loyalists
CUST-02871,37,20,425228.46,4,5,5,14,Champions
CUST-02872,277,2,17983.94,2,1,1,4,Lost / Hibernating
CUST-02873,152,3,91551.85,3,2,2,7,Potential Loyalists
CUST-02874,34,29,996854.1699999999,5,5,5,15,Champions
CUST-02875,144,12,304063.92,3,5,4,12,Loyal Customers
CUST-02876,154,9,256251.93,3,5,4,12,Loyal Customers
CUST-02877,62,2,25760.53,4,1,1,6,At Risk
CUST-02878,385,5,120228.78000000001,1,3,3,7,Potential Loyalists
CUST-02879,8,29,1402169.09,5,5,5,15,Champions
CUST-02880,492,4,197204.61000000002,1,3,4,8,Potential Loyalists
CUST-02881,5,27,937761.6900000001,5,5,5,15,Champions
CUST-02882,132,7,171999.04,3,4,3,10,Loyal Customers
CUST-02883,39,7,497987.14,4,4,5,13,Champions
CUST-02884,19,20,959320.9500000001,5,5,5,15,Champions
CUST-02885,96,4,37037.369999999995,3,3,1,7,Potential Loyalists
CUST-02886,127,2,27704.579999999998,3,1,1,5,At Risk
CUST-02887,168,8,173826.94,3,4,3,10,Loyal Customers
CUST-02888,94,2,57314.3,3,1,2,6,At Risk
CUST-02889,4,26,734176.71,5,5,5,15,Champions
CUST-02890,60,10,378427.15,4,5,5,14,Champions
CUST-02891,358,2,44412.81,2,1,2,5,At Risk
CUST-02892,22,4,50148.95,5,3,2,10,Loyal Customers
CUST-02893,17,25,1424596.8,5,5,5,15,Champions
CUST-02894,31,6,170428.33,5,4,3,12,Loyal Customers
CUST-02895,935,1,150847.42,1,1,3,5,At Risk
CUST-02896,175,6,219140.27,3,4,4,11,Loyal Customers
CUST-02897,626,3,175272.14,1,2,3,6,At Risk
CUST-02898,165,11,550109.38,3,5,5,13,Champions
CUST-02899,204,8,197104.5,2,4,4,10,Loyal Customers
CUST-02900,22,9,675699.63,5,5,5,15,Champions
CUST-02901,577,4,87369.39,1,3,2,6,At Risk
CUST-02902,359,3,77364.61,2,2,2,6,At Risk
CUST-02903,172,24,823497.71,3,5,5,13,Champions
CUST-02904,20,2,33613.770000000004,5,1,1,7,Potential Loyalists
CUST-02905,21,8,43727.48,5,4,2,11,Loyal Customers
CUST-02906,833,2,44959.72,1,1,2,4,Lost / Hibernating
CUST-02907,262,3,79288.98,2,2,2,6,At Risk
CUST-02908,74,7,179512.3,4,4,3,11,Loyal Customers
CUST-02909,169,10,61030.07,3,5,2,10,Loyal Customers
CUST-02910,45,10,182810.81,4,5,3,12,Loyal Customers
CUST-02911,29,3,24883.61,5,2,1,8,Potential Loyalists
CUST-02912,54,8,340076.19,4,4,4,12,Loyal Customers
CUST-02913,73,10,192045.16,4,5,3,12,Loyal Customers
CUST-02914,77,5,125598.4,4,3,3,10,Loyal Customers
CUST-02915,569,1,36240.93,1,1,1,3,Lost / Hibernating
CUST-02916,67,6,591915.65,4,4,5,13,Champions
CUST-02917,98,6,338106.11,3,4,4,11,Loyal Customers
CUST-02918,39,4,110537.27,4,3,3,10,Loyal Customers
CUST-02919,73,8,444054.34,4,4,5,13,Champions
CUST-02920,81,19,937490.57,4,5,5,14,Champions
CUST-02921,101,2,3004.29,3,1,1,5,At Risk
CUST-02922,267,10,320600.3,2,5,4,11,Loyal Customers
CUST-02923,168,12,243705.33000000002,3,5,4,12,Loyal Customers
CUST-02924,58,8,128746.53,4,4,3,11,Loyal Customers
CUST-02925,350,3,68524.16,2,2,2,6,At Risk
CUST-02926,604,2,52453.14,1,1,2,4,Lost / Hibernating
CUST-02927,23,27,481047.36,5,5,5,15,Champions
CUST-02928,992,1,5860.31,1,1,1,3,Lost / Hibernating
CUST-02929,145,8,316968.44,3,4,4,11,Loyal Customers
CUST-02930,7,21,690802.51,5,5,5,15,Champions
CUST-02931,23,4,63379.61,5,3,2,10,Loyal Customers
CUST-02933,76,2,139969.27000000002,4,1,3,8,Potential Loyalists
CUST-02934,42,5,42277.82,4,3,2,9,Potential Loyalists
CUST-02935,106,4,176487.25999999998,3,3,3,9,Potential Loyalists
CUST-02936,64,12,340481.89,4,5,4,13,Champions
CUST-02937,115,2,151729.66,3,1,3,7,Potential Loyalists
CUST-02938,153,1,73679.58,3,1,2,6,At Risk
CUST-02939,483,3,56727.84,1,2,2,5,At Risk
CUST-02940,112,9,158000.02,3,5,3,11,Loyal Customers
CUST-02941,516,5,277396.81,1,3,4,8,Potential Loyalists
CUST-02942,277,2,26144.96,2,1,1,4,Lost / Hibernating
CUST-02943,10,18,401011.74,5,5,5,15,Champions
CUST-02944,460,2,8587.130000000001,1,1,1,3,Lost / Hibernating
CUST-02945,218,2,20141.03,2,1,1,4,Lost / Hibernating
CUST-02946,925,1,1934.22,1,1,1,3,Lost / Hibernating
CUST-02947,245,3,184971.57,2,2,3,7,Potential Loyalists
CUST-02948,307,4,8515.84,2,3,1,6,At Risk
CUST-02949,122,4,505953.86,3,3,5,11,Loyal Customers
CUST-02950,635,2,113137.04999999999,1,1,3,5,At Risk
CUST-02951,55,12,86761.15,4,5,2,11,Loyal Customers
CUST-02952,472,2,57015.62,1,1,2,4,Lost / Hibernating
CUST-02953,245,5,145799.62,2,3,3,8,Potential Loyalists
CUST-02954,80,11,329982.92000000004,4,5,4,13,Champions
CUST-02955,250,8,284199.70999999996,2,4,4,10,Loyal Customers
CUST-02956,115,6,171305.05000000002,3,4,3,10,Loyal Customers
CUST-02957,36,8,141868.82,5,4,3,12,Loyal Customers
CUST-02958,40,6,275340.35,4,4,4,12,Loyal Customers
CUST-02959,24,6,120559.13999999998,5,4,3,12,Loyal Customers
CUST-02960,7,9,298481.37,5,5,4,14,Champions
CUST-02961,186,5,429407.95,3,3,5,11,Loyal Customers
CUST-02963,985,1,6539.43,1,1,1,3,Lost / Hibernating
CUST-02964,3,13,249484.69,5,5,4,14,Champions
CUST-02965,64,3,355473.54,4,2,4,10,Loyal Customers
CUST-02966,253,2,272204.7,2,1,4,7,Potential Loyalists
CUST-02967,24,5,97238.48999999999,5,3,2,10,Loyal Customers
CUST-02968,406,4,163354.87,1,3,3,7,Potential Loyalists
CUST-02969,21,2,4012.8,5,1,1,7,Potential Loyalists
CUST-02970,195,6,454180.91000000003,2,4,5,11,Loyal Customers
CUST-02971,111,4,66016.70000000001,3,3,2,8,Potential Loyalists
CUST-02972,137,5,150444.99,3,3,3,9,Potential Loyalists
CUST-02973,105,4,21744.129999999997,3,3,1,7,Potential Loyalists
CUST-02974,995,2,103353.73000000001,1,1,3,5,At Risk
CUST-02975,18,7,255896.16,5,4,4,13,Champions
CUST-02976,178,1,27006.98,3,1,1,5,At Risk
CUST-02977,151,10,351143.25,3,5,4,12,Loyal Customers
CUST-02978,305,2,3915.25,2,1,1,4,Lost / Hibernating
CUST-02979,220,4,37248.89,2,3,1,6,At Risk
CUST-02980,179,5,201680.78,3,3,4,10,Loyal Customers
CUST-02981,157,6,352842.97,3,4,4,11,Loyal Customers
CUST-02982,35,8,313978.48000000004,5,4,4,13,Champions
CUST-02983,36,3,81806.32,5,2,2,9,Potential Loyalists
CUST-02984,57,7,44357.07,4,4,2,10,Loyal Customers
CUST-02985,21,7,256137.78,5,4,4,13,Champions
CUST-02986,15,10,363019.86000000004,5,5,4,14,Champions
CUST-02987,197,1,70195.45,2,1,2,5,At Risk
CUST-02988,29,13,570678.2,5,5,5,15,Champions
CUST-02989,316,7,284077.39,2,4,4,10,Loyal Customers
CUST-02990,23,12,1238645.94,5,5,5,15,Champions
CUST-02991,467,4,73609.09,1,3,2,6,At Risk
CUST-02992,15,14,909673.0800000001,5,5,5,15,Champions
CUST-02993,322,2,109971.63,2,1,3,6,At Risk
CUST-02994,285,3,261249.91999999998,2,2,4,8,Potential Loyalists
CUST-02995,3,5,77931.66,5,3,2,10,Loyal Customers
CUST-02996,127,5,138827.55,3,3,3,9,Potential Loyalists
CUST-02997,11,6,334500.18,5,4,4,13,Champions
CUST-02998,97,7,131230.86000000002,3,4,3,10,Loyal Customers
CUST-02999,46,30,733410.35,4,5,5,14,Champions
CUST-03000,64,6,229324.65,4,4,4,12,Loyal Customers
CUST-03001,2,24,946496.63,5,5,5,15,Champions
CUST-03002,386,5,48913.02,1,3,2,6,At Risk
CUST-03003,45,28,807521.76,4,5,5,14,Champions
CUST-03004,442,2,21956.100000000002,1,1,1,3,Lost / Hibernating
CUST-03005,15,6,91891.56000000001,5,4,2,11,Loyal Customers
CUST-03006,7,26,1012094.1,5,5,5,15,Champions
CUST-03007,15,29,1097737.78,5,5,5,15,Champions
CUST-03008,165,3,28580.88,3,2,1,6,At Risk
CUST-03009,581,3,226055.06,1,2,4,7,Potential Loyalists
CUST-03010,1030,1,2556.85,1,1,1,3,Lost / Hibernating
CUST-03011,11,23,698705.54,5,5,5,15,Champions
CUST-03012,129,1,7830.79,3,1,1,5,At Risk
CUST-03013,151,4,296810.50000000006,3,3,4,10,Loyal Customers
CUST-03014,73,2,79430.31999999999,4,1,2,7,Potential Loyalists
CUST-03015,187,3,39972.7,3,2,2,7,Potential Loyalists
CUST-03016,76,8,129066.56999999999,4,4,3,11,Loyal Customers
CUST-03017,855,2,1925.31,1,1,1,3,Lost / Hibernating
CUST-03018,592,3,71032.67,1,2,2,5,At Risk
CUST-03019,2,33,754517.1900000001,5,5,5,15,Champions
CUST-03020,714,2,2930.19,1,1,1,3,Lost / Hibernating
CUST-03021,77,3,5331.77,4,2,1,7,Potential Loyalists
CUST-03022,55,5,566796.21,4,3,5,12,Loyal Customers
CUST-03023,7,23,774169.81,5,5,5,15,Champions
CUST-03024,15,12,616260.89,5,5,5,15,Champions
CUST-03025,53,9,298251.53,4,5,4,13,Champions
CUST-03026,56,3,6294.98,4,2,1,7,Potential Loyalists
CUST-03028,91,3,26649.05,3,2,1,6,At Risk
CUST-03029,29,5,377761.71,5,3,5,13,Champions
CUST-03030,88,5,98663.91,3,3,2,8,Potential Loyalists
CUST-03031,310,5,175436.49,2,3,3,8,Potential Loyalists
CUST-03032,96,8,148202.12,3,4,3,10,Loyal Customers
CUST-03033,210,4,151833.34,2,3,3,8,Potential Loyalists
CUST-03034,127,3,326015.47000000003,3,2,4,9,Potential Loyalists
CUST-03035,58,1,22976.77,4,1,1,6,At Risk
CUST-03036,8,23,1363045.46,5,5,5,15,Champions
CUST-03037,537,2,9471.150000000001,1,1,1,3,Lost / Hibernating
CUST-03038,352,5,203620.76,2,3,4,9,Potential Loyalists
CUST-03039,284,2,10749.4,2,1,1,4,Lost / Hibernating
CUST-03040,143,2,427424.89,3,1,5,9,Potential Loyalists
CUST-03041,32,31,1322708.98,5,5,5,15,Champions
CUST-03042,121,5,171739.91999999998,3,3,3,9,Potential Loyalists
CUST-03043,36,15,550894.36,5,5,5,15,Champions
CUST-03044,215,5,129738.4,2,3,3,8,Potential Loyalists
CUST-03045,504,3,20843.35,1,2,1,4,Lost / Hibernating
CUST-03046,16,31,1187007.1400000001,5,5,5,15,Champions
CUST-03047,3,3,310770.77999999997,5,2,4,11,Loyal Customers
CUST-03048,47,2,486873.16,4,1,5,10,Loyal Customers
CUST-03049,754,2,75238.31000000001,1,1,2,4,Lost / Hibernating
CUST-03050,623,3,32502.97,1,2,1,4,Lost / Hibernating
CUST-03051,251,9,294432.01,2,5,4,11,Loyal Customers
CUST-03052,75,5,356466.26,4,3,4,11,Loyal Customers
CUST-03054,646,3,53658.07000000001,1,2,2,5,At Risk
CUST-03055,921,1,4593.86,1,1,1,3,Lost / Hibernating
CUST-03056,64,6,82625.14,4,4,2,10,Loyal Customers
CUST-03057,224,4,76052.27,2,3,2,7,Potential Loyalists
CUST-03058,90,4,30898.23,3,3,1,7,Potential Loyalists
CUST-03059,361,8,569563.71,2,4,5,11,Loyal Customers
CUST-03060,354,2,5955.3,2,1,1,4,Lost / Hibernating
CUST-03061,381,2,9781.13,1,1,1,3,Lost / Hibernating
CUST-03062,1058,1,8025.19,1,1,1,3,Lost / Hibernating
CUST-03063,265,6,196083.23,2,4,4,10,Loyal Customers
CUST-03064,800,2,8677.52,1,1,1,3,Lost / Hibernating
CUST-03065,238,26,1099944.66,2,5,5,12,Loyal Customers
CUST-03066,211,3,478557.94,2,2,5,9,Potential Loyalists
CUST-03067,241,11,137658.72,2,5,3,10,Loyal Customers
CUST-03068,236,5,361989.26,2,3,4,9,Potential Loyalists
CUST-03069,980,1,14504.87,1,1,1,3,Lost / Hibernating
CUST-03070,120,5,193543.97,3,3,3,9,Potential Loyalists
CUST-03071,613,4,170937.21000000002,1,3,3,7,Potential Loyalists
CUST-03072,176,5,223244.25,3,3,4,10,Loyal Customers
CUST-03073,37,9,103999.75,4,5,3,12,Loyal Customers
CUST-03074,97,4,74134.14,3,3,2,8,Potential Loyalists
CUST-03075,817,1,9707.25,1,1,1,3,Lost / Hibernating
CUST-03076,457,3,153680.43,1,2,3,6,At Risk
CUST-03077,2,3,55045.869999999995,5,2,2,9,Potential Loyalists
CUST-03078,237,12,103838.06999999999,2,5,3,10,Loyal Customers
CUST-03079,52,26,892537.51,4,5,5,14,Champions
CUST-03080,425,2,59270.810000000005,1,1,2,4,Lost / Hibernating
CUST-03081,234,8,278449.57,2,4,4,10,Loyal Customers
CUST-03082,125,5,217209.41999999998,3,3,4,10,Loyal Customers
CUST-03083,49,5,108600.06999999999,4,3,3,10,Loyal Customers
CUST-03084,15,9,230663.39,5,5,4,14,Champions
CUST-03086,520,4,245903.86,1,3,4,8,Potential Loyalists
CUST-03087,122,2,81814.68000000001,3,1,2,6,At Risk
CUST-03088,36,4,199776.47,5,3,4,12,Loyal Customers
CUST-03089,152,14,1054222.45,3,5,5,13,Champions
CUST-03090,98,10,369910.31,3,5,4,12,Loyal Customers
CUST-03091,239,6,324544.54,2,4,4,10,Loyal Customers
CUST-03092,29,7,383638.57,5,4,5,14,Champions
CUST-03093,366,9,239351.52000000002,2,5,4,11,Loyal Customers
CUST-03094,582,2,7662.81,1,1,1,3,Lost / Hibernating
CUST-03095,144,2,45812.24,3,1,2,6,At Risk
CUST-03096,61,3,168494.19,4,2,3,9,Potential Loyalists
CUST-03097,68,2,77420.12999999999,4,1,2,7,Potential Loyalists
CUST-03098,288,7,270587.37,2,4,4,10,Loyal Customers
CUST-03099,98,4,175895.82999999996,3,3,3,9,Potential Loyalists
CUST-03100,163,4,59399.74,3,3,2,8,Potential Loyalists
CUST-03101,63,2,86951.61,4,1,2,7,Potential Loyalists
CUST-03102,787,1,1407.04,1,1,1,3,Lost / Hibernating
CUST-03103,14,6,127737.27,5,4,3,12,Loyal Customers
CUST-03104,757,1,3221.66,1,1,1,3,Lost / Hibernating
CUST-03105,110,4,115548.54999999999,3,3,3,9,Potential Loyalists
CUST-03106,528,1,82855.98,1,1,2,4,Lost / Hibernating
CUST-03107,49,10,369574.6,4,5,4,13,Champions
CUST-03108,79,6,23530.39,4,4,1,9,Potential Loyalists
CUST-03109,27,21,689334.2000000001,5,5,5,15,Champions
CUST-03110,26,7,335448.44,5,4,4,13,Champions
CUST-03111,442,3,13095.630000000001,1,2,1,4,Lost / Hibernating
CUST-03112,223,3,148424.87,2,2,3,7,Potential Loyalists
CUST-03113,25,28,786047.39,5,5,5,15,Champions
CUST-03114,424,6,686513.46,1,4,5,10,Loyal Customers
CUST-03115,223,2,19202.289999999997,2,1,1,4,Lost / Hibernating
CUST-03116,70,4,156059.24,4,3,3,10,Loyal Customers
CUST-03117,66,7,153879.56,4,4,3,11,Loyal Customers
CUST-03118,840,1,7395.75,1,1,1,3,Lost / Hibernating
CUST-03119,414,2,502195.58999999997,1,1,5,7,Potential Loyalists
CUST-03120,22,14,418970.4,5,5,5,15,Champions
CUST-03121,342,3,45945.43,2,2,2,6,At Risk
CUST-03122,189,5,55445.54,3,3,2,8,Potential Loyalists
CUST-03123,923,1,3996.06,1,1,1,3,Lost / Hibernating
CUST-03124,72,3,103687.45999999999,4,2,3,9,Potential Loyalists
CUST-03125,153,18,338778.34,3,5,4,12,Loyal Customers
CUST-03126,77,6,147732.29,4,4,3,11,Loyal Customers
CUST-03127,113,5,335661.45000000007,3,3,4,10,Loyal Customers
CUST-03128,45,33,1320711.69,4,5,5,14,Champions
CUST-03129,442,5,437004.64,1,3,5,9,Potential Loyalists
CUST-03130,166,3,80556.98000000001,3,2,2,7,Potential Loyalists
CUST-03131,381,3,129825.69,1,2,3,6,At Risk
CUST-03132,183,9,460724.63,3,5,5,13,Champions
CUST-03133,65,2,88901.02,4,1,2,7,Potential Loyalists
CUST-03134,154,7,87771.14,3,4,2,9,Potential Loyalists
CUST-03135,149,4,55787.009999999995,3,3,2,8,Potential Loyalists
CUST-03136,4,3,18598.9,5,2,1,8,Potential Loyalists
CUST-03137,21,9,368141.47,5,5,4,14,Champions
CUST-03138,413,1,2963.3,1,1,1,3,Lost / Hibernating
CUST-03139,49,19,414706.87,4,5,5,14,Champions
CUST-03140,200,4,135824.85,2,3,3,8,Potential Loyalists
CUST-03141,346,3,28038.659999999996,2,2,1,5,At Risk
CUST-03142,69,5,269673.98,4,3,4,11,Loyal Customers
CUST-03143,117,11,369898.91000000003,3,5,4,12,Loyal Customers
CUST-03144,115,5,50448.23,3,3,2,8,Potential Loyalists
CUST-03145,274,7,81962.31000000001,2,4,2,8,Potential Loyalists
CUST-03146,204,1,3168.15,2,1,1,4,Lost / Hibernating
CUST-03147,152,1,133712.07,3,1,3,7,Potential Loyalists
CUST-03148,457,5,656488.88,1,3,5,9,Potential Loyalists
CUST-03149,646,3,25211.59,1,2,1,4,Lost / Hibernating
CUST-03150,58,5,295460.85,4,3,4,11,Loyal Customers
CUST-03151,47,3,113572.48999999999,4,2,3,9,Potential Loyalists
CUST-03152,126,4,230754.28,3,3,4,10,Loyal Customers
CUST-03153,5,6,536507.05,5,4,5,14,Champions
CUST-03154,48,6,283015.70999999996,4,4,4,12,Loyal Customers
CUST-03155,217,2,18922.329999999998,2,1,1,4,Lost / Hibernating
CUST-03156,449,4,68790.58,1,3,2,6,At Risk
CUST-03157,142,1,218232.81,3,1,4,8,Potential Loyalists
CUST-03158,459,2,621373.5,1,1,5,7,Potential Loyalists
CUST-03159,230,2,8767.220000000001,2,1,1,4,Lost / Hibernating
CUST-03160,223,7,180089.71,2,4,3,9,Potential Loyalists
CUST-03161,343,3,234871.09000000003,2,2,4,8,Potential Loyalists
CUST-03162,207,4,8715.95,2,3,1,6,At Risk
CUST-03163,622,1,3232.72,1,1,1,3,Lost / Hibernating
CUST-03164,400,3,155065.66999999998,1,2,3,6,At Risk
CUST-03165,386,5,115045.39000000001,1,3,3,7,Potential Loyalists
CUST-03166,33,9,191730.38,5,5,3,13,Champions
CUST-03167,55,4,72012.13,4,3,2,9,Potential Loyalists
CUST-03168,46,13,113142.95,4,5,3,12,Loyal Customers
CUST-03169,129,13,201707.49,3,5,4,12,Loyal Customers
CUST-03170,469,5,415773.09,1,3,5,9,Potential Loyalists
CUST-03171,421,5,175353.99000000002,1,3,3,7,Potential Loyalists
CUST-03172,12,4,26622.96,5,3,1,9,Potential Loyalists
CUST-03173,737,2,50441.73,1,1,2,4,Lost / Hibernating
CUST-03174,3,33,1068840.74,5,5,5,15,Champions
CUST-03175,29,7,40592.53,5,4,2,11,Loyal Customers
CUST-03176,456,4,45567.880000000005,1,3,2,6,At Risk
CUST-03177,103,6,133799.91999999998,3,4,3,10,Loyal Customers
CUST-03178,2,5,186485.41,5,3,3,11,Loyal Customers
CUST-03179,16,21,788936.97,5,5,5,15,Champions
CUST-03180,29,5,396532.54000000004,5,3,5,13,Champions
CUST-03181,24,26,1332257.29,5,5,5,15,Champions
